windvelo (m/s),winddeg (deg),windveloX,windveloY
2.43,211.8,-2.0652392439580796,-1.2805025830569265
2.46,209.7,-2.1368335255179507,-1.2188283243437217
2.35,211.9,-1.9950834659284826,-1.2418300865975156
2.22,210.1,-1.9206361536647443,-1.1133538364939954
2.42,207.8,-2.1406859600205026,-1.1286556696225374
2.51,207.6,-2.224370983870349,-1.1628730481508522
2.38,208.1,-2.099461941122049,-1.1210082773021959
2.12,209.1,-1.8523971128351866,-1.0310310064977997
2.05,207.5,-1.8183722080153546,-0.946584657131819
1.92,211.0,-1.6457612173480556,-0.988873103827304
1.04,212.0,-0.8819700200026831,-0.551116034802533
0.66,229.5,-0.4286357118979211,-0.5018679372960205
0.5,220.2,-0.3818980143173212,-0.3227288438619752
0.24,108.7,-0.07694711774056232,0.2273304666590469
0.18,64.52,0.07743528159959137,0.16249239109445088
0.4,54.52,0.23216749616501042,0.3257272689298056
0.22,137.5,-0.16220101409822726,0.14862984567544527
0.3,90.0,1.8369701987210297e-17,0.3
0.31,65.92,0.12648365684450372,0.28302276330931725
1.25,26.76,1.1161254660164335,0.5628178605104844
0.76,14.02,0.7373605275736907,0.18411803924724085
1.47,13.8,1.427567391467165,0.3506441826405139
2.05,13.48,1.993525265368646,0.47786715344002173
1.36,17.26,1.2987567161546707,0.4035232239204287
1.59,16.41,1.5252308444575164,0.4491891262212513
1.73,20.97,1.6154185353956176,0.6191308064539167
2.53,37.26,2.01361775710297,1.5317452556739333
2.81,29.68,2.4413403898971153,1.3913867545211864
3.47,35.83,2.8133282637161083,2.0312764658155493
2.6,49.63,1.6840747864540069,1.9808816505863978
2.0,89.3,0.02443400167049427,1.999850739320904
3.06,113.4,-1.215272545342429,2.8083291545929825
4.3,98.1,-0.6058752973316046,4.257101728181198
3.13,124.1,-1.754800052982946,2.591828847368408
3.41,93.3,-0.19629333193212412,3.4043455946538366
3.9,87.8,0.14971245544132822,3.8971253740014222
4.68,77.8,0.9890000474112194,4.574306385258929
4.45,75.6,1.1066699978836045,4.310195067022408
4.14,94.0,-0.2887918013006789,4.129915168075672
4.96,78.6,0.9803804082804664,4.86214502612374
5.04,81.9,0.7101422089654162,4.98971923489145
3.92,75.7,0.9682361298731524,3.7985416671149284
4.74,84.1,0.4872366243715503,4.714891353135406
5.03,82.5,0.6565467468668601,4.986967652710266
4.77,76.5,1.113534385592669,4.638204520296917
4.29,93.7,-0.2768436024051894,4.281058002387648
3.79,127.7,-2.3176874823042994,2.998737189946788
4.26,102.1,-0.8929750779702805,4.165356588591663
5.52,101.2,-1.0721736187342452,5.414872457527537
5.33,94.2,-0.39035959069027715,5.315686163606362
4.76,75.3,1.2078878162236752,4.604194503213173
4.21,92.8,-0.20565753083953184,4.2049738382074375
5.57,89.4,0.058327837527488255,5.569694593365903
4.69,96.8,-0.5553146113574889,4.657008233019659
4.88,89.7,0.025551503497327346,4.879933106167442
4.85,82.3,0.6498329992787171,4.806268518616956
5.05,86.1,0.34347721785950347,5.038305608119806
5.52,95.4,-0.5194778895181994,5.495502044609001
6.68,88.8,0.1398953648208251,6.678534965611967
6.18,98.6,-0.9241284224821245,6.110514434870496
4.77,108.7,-1.5293239650936759,4.518193024848557
6.03,108.1,-1.8733788706733117,5.731609861715537
5.48,107.4,-1.638743541563356,5.2292370002691975
5.2,78.6,1.0278181699714566,5.097410108032954
5.3,96.5,-0.5999770329699056,5.265930835085913
6.0,87.9,0.21986225223933764,5.995970362671938
5.77,102.5,-1.248856572422853,5.6332279610820155
5.47,85.6,0.4196530838536988,5.453878554681253
5.21,87.9,0.1909137223611582,5.206500931586799
4.54,107.9,-1.3953990448111242,4.3202385936126495
5.96,99.7,-1.0041967022074159,5.874792675769567
6.01,78.4,1.208478306087247,5.887247250092058
6.31,80.4,1.0523107917786043,6.221634993914886
5.78,80.7,0.934070085977427,5.704026040831346
6.68,98.6,-0.9988960942039793,6.604892625393999
4.46,100.3,-0.7974578794189187,4.388127269183595
5.12,108.7,-1.6415385117986627,4.849716622059668
4.89,117.7,-2.27307760359339,4.3295748299390935
5.95,85.5,0.46683161958067776,5.931658135712111
4.91,96.0,-0.513234754644179,4.883102506258222
6.09,91.2,-0.12753933708964368,6.088664362361809
6.31,83.9,0.6705262901316307,6.274272427480521
4.17,101.3,-0.8170954214912983,4.089163126139376
4.89,85.0,0.4261915820360482,4.871392073668636
5.15,118.3,-2.4415542765926483,4.534458370572184
5.7,97.9,-0.7834339124117361,5.645903940458361
4.98,100.9,-0.9416953060896592,4.8901543892282895
4.97,111.9,-1.853749279401771,4.611346181877631
5.31,91.3,-0.12046974127146824,5.308633255503528
5.7,96.3,-0.6254855732189579,5.665577446094525
5.88,113.0,-2.29749903551693,5.412568538300349
4.43,111.9,-1.652335876810834,4.110314604772215
4.22,94.0,-0.29437231920020895,4.209720292096458
3.8,116.3,-1.683670525131882,3.406648435457074
3.66,93.6,-0.22981330147728624,3.652777826047474
3.87,85.8,0.28343182288393526,3.859607026858653
3.64,90.0,2.228857174448183e-16,3.64
4.01,82.1,0.5511526296089586,3.9719429475856183
3.38,83.1,0.40606251526110754,3.355519815721526
4.09,102.6,-0.8922058573118583,3.991499556329477
3.56,107.5,-1.0705126462352126,3.395232344663688
4.21,88.3,0.12489488759831625,4.208147011102607
3.95,81.7,0.5702069939538439,3.9086268668224298
4.08,87.7,0.16373771353284375,4.076713132066939
4.03,79.6,0.7274921553597571,3.9637930273779456
3.79,72.2,1.1585852058101707,3.6085703984927058
3.98,73.7,1.1170535015047351,3.820025062061244
3.79,80.0,0.6581265933576663,3.7324213839162685
3.93,74.3,1.0634597526851446,3.7833785634560613
3.51,68.61,1.2801471188898141,3.2682293912756655
3.99,69.54,1.3947179679282122,3.7382966428492805
3.32,67.37,1.2774651568395023,3.064389461713544
2.84,61.01,1.3764257747130073,2.4841602377273686
3.12,68.15,1.1611952064269593,2.8958635486795736
2.5,72.5,0.7517644987606826,2.3842923768705675
2.06,89.4,0.02157187527946603,2.0598870488929553
2.4,94.9,-0.20500061552968232,2.3912287108581753
2.1,99.3,-0.33936802431705804,2.0723970044542956
2.23,90.0,1.365481181049299e-16,2.23
2.1,92.6,-0.09526227507143248,2.097838196560501
1.97,88.9,0.037818961527388596,1.9696369528796391
1.99,86.8,0.11108479493639624,1.9868971207221422
2.4,81.2,0.36716600708169145,2.3717481154717266
2.08,51.54,1.2936936925439575,1.6287285316687925
1.76,47.2,1.1958166955002691,1.2913645615250624
1.32,35.52,1.0743648500516159,0.766902972333247
1.08,39.1,0.8381301196318697,0.6811298720257892
0.91,356.4,0.9082043228697272,-0.05713937277167588
0.5,19.92,0.4700846274250251,0.17035387597197582
0.23,359.7,0.22999684721690816,-0.0012042716812264848
0.86,35.07,0.7038675824840256,0.49413604030478636
0.78,61.56,0.3714657988609925,0.6858667219486339
1.1,32.71,0.9255581273459391,0.5944259019456324
1.48,15.38,1.4269983022608717,0.3925249614286842
0.37,274.7,0.030317248193115157,-0.3687558331226735
0.57,283.1,0.12919124523900774,-0.5551663013490593
1.21,346.0,1.1740578287939556,-0.29272549367559814
1.02,52.15,0.6258682877264427,0.8054122462555252
0.43,264.0,-0.04494723920509094,-0.42764441500835754
0.8,318.4,0.5982384723988253,-0.5311409701217935
0.96,83.7,0.10534493864740334,0.9542025172369725
0.74,226.1,-0.5131173529241017,-0.5332078226434445
0.89,29.09,0.7777328112243331,0.432702755185469
0.84,76.8,0.19181473089295092,0.8178062784134545
0.93,310.5,0.603986684947071,-0.7071775480080287
0.75,39.44,0.5792176947976038,0.47645237121180317
0.86,336.1,0.7862584015014668,-0.3484217646306818
1.29,353.4,1.2814508676245115,-0.14826892413579817
0.61,123.4,-0.3357932514518473,0.509257196590678
0.91,286.3,0.2554067051179168,-0.8734228156974202
1.5,325.8,1.2406208614118432,-0.8431250667781952
2.53,351.2,2.5002178050597785,-0.38705416579861746
1.15,298.4,0.5469678404308157,-1.0115958587966094
1.4,347.6,1.367341189667835,-0.30062945803388863
1.97,357.0,1.9673001834665105,-0.10310183379860041
2.55,358.9,2.5495300659101927,-0.04895347811921076
2.04,10.15,2.008073528320225,0.359500632627487
2.04,3.92,2.035227371526356,0.13946162981236418
2.55,3.07,2.546340365072239,0.13656773119509782
2.42,353.3,2.403472971883136,-0.2823431837803865
2.61,1.67,2.6088914189697565,0.07606289519845132
2.2,351.8,2.177507707997136,-0.31378365415212617
1.49,2.4,1.488693016847299,0.062394724056507436
1.22,0.96,1.219828755403672,0.02044033978015726
1.76,2.83,1.757853544037828,0.08689601667308064
1.91,13.97,1.8535065228504688,0.46110039010042536
2.34,7.22,2.3214458856900295,0.2940901219232537
2.78,5.74,2.766061050009496,0.27804004679247674
2.53,16.24,2.4290496582233394,0.707543467134761
2.93,14.95,2.8308233696168026,0.7558697308606633
2.29,26.63,2.0470760401120427,1.0264402983121812
2.32,27.51,2.05767813205142,1.0716159316086051
2.24,29.57,1.9482477003617125,1.1054098326120043
1.51,38.96,1.1741535320312277,0.9494543081257741
1.54,79.3,0.28592658769378887,1.5132237066771674
1.42,75.3,0.3603362813104241,1.3735202089417449
1.33,86.7,0.07656015585622453,1.3277946160966578
1.61,65.21,0.6750627587893603,1.4616395833774132
1.38,78.9,0.2656803138057522,1.3541838763092982
1.67,81.8,0.2381903192882045,1.6529263056160075
1.59,75.3,0.40347513188984113,1.5379557269136441
1.96,104.5,-0.4907448079467051,1.8975693751410911
2.84,84.5,0.27220193715743635,2.8269252033627876
4.35,60.69,2.129475723565193,3.7931297292271053
3.82,57.8,2.035587374590189,3.232457894607294
4.4,44.72,3.1264371578153836,3.096028213410089
4.27,52.24,2.6147570117533174,3.3757881701147743
4.97,46.17,3.4418293289843715,3.585346687580294
5.02,52.42,3.061540198692508,3.978362931130069
5.52,52.19,3.3840081371532715,4.361065113900553
4.78,49.74,3.0891093156047758,3.647712109835944
4.96,62.48,2.291808723029515,4.3987740084080045
3.43,83.3,0.40018062825071316,3.406575327917007
3.25,115.8,-1.414501072960064,2.926036007057129
4.92,94.4,-0.3774576183839479,4.9054995409564475
4.44,89.1,0.06974048886448467,4.439452248218573
4.77,91.1,-0.091571800246519,4.769120946820243
5.08,92.7,-0.2393007696049853,5.074360564806808
4.13,110.8,-1.466591754745606,3.8608300435155396
4.43,105.6,-1.1913148053256264,4.266810170913626
5.01,96.8,-0.5932038812155692,4.9747571956137495
4.74,93.6,-0.2976270625689445,4.730646692750008
4.84,107.6,-1.4634702712321508,4.6134428321178635
4.0,90.8,-0.05584872135658092,3.999610096037217
4.2,89.2,0.05864115742441048,4.199590600839078
4.51,93.1,-0.24389544656133613,4.503400383171215
4.28,105.6,-1.150976832233337,4.122335785893977
3.2,84.7,0.2955858798289973,3.186319034190663
4.11,89.5,0.03586606089831672,4.109843503793744
4.63,79.1,0.8755119010431976,4.546468839784534
4.0,78.3,0.81114918142605,3.916891242487063
4.48,92.1,-0.16416381500537158,4.47699120412838
5.2,104.0,-1.2579938571182725,5.045537776635181
4.14,90.3,-0.021676890262076375,4.139943249904347
3.84,90.2,-0.013404101434458915,3.839976605405915
4.37,68.71,1.5866972438173128,4.07176765747538
5.07,78.3,1.0281315874575183,4.9646596498523525
4.27,89.6,0.02980998147229613,4.269895943112036
3.63,88.3,0.10768846602895202,3.628402292233364
3.94,113.4,-1.5647626891010358,3.6159532251948856
4.43,118.5,-2.1138133079500654,3.8931598090925066
3.65,103.9,-0.8768323550420132,3.543115157760396
4.06,67.57,1.549110925967926,3.7528462983509985
3.9,71.1,1.2632779309727833,3.6897328994274265
4.26,99.3,-0.6884322779003177,4.204005351892999
3.49,95.5,-0.33450167629558164,3.4739327323014546
4.02,107.9,-1.2355736035552245,3.825409503595341
3.88,78.3,0.7868147059832684,3.799384505212451
3.43,103.0,-0.7715821163994571,3.342089322213357
3.93,91.3,-0.08916122094103018,3.9289884546382043
4.07,86.3,0.26264649458953915,4.061516566367769
3.74,103.9,-0.898452878864967,3.630479641102433
3.77,97.2,-0.4725062905374275,3.7402724239555813
4.24,91.4,-0.10359243536724926,4.2387343166722165
5.12,96.8,-0.6062283177292843,5.08398340150547
5.19,86.6,0.3078000788592416,5.180864706924342
5.04,85.2,0.42173633039486985,5.022324010617502
5.37,90.0,3.2881766557106436e-16,5.37
4.89,79.6,0.8827386202752386,4.809664492277457
4.5,85.8,0.32957188707434326,4.487915147510061
3.95,80.2,0.6723275217058289,3.892361199009786
3.98,83.0,0.48503998675248694,3.9503336835324614
3.85,79.4,0.7082126998589722,3.784301094225784
3.06,82.1,0.42058031087366915,3.030958957509225
3.45,76.0,0.8346305398188535,3.347520255652188
4.18,80.3,0.7042856065817115,4.120240500791407
3.54,73.7,0.9935601495795885,3.3977107335921617
3.74,70.6,1.2422826332450507,3.5276527407240277
2.78,64.36,1.2029483708964566,2.506255217841463
2.82,73.7,0.7914801191566213,2.706650923370027
3.25,74.8,0.8521148305828103,3.1363036070350123
3.36,78.8,0.6526274200991061,3.2960093219732833
3.54,83.0,0.43141747565422206,3.5136133768102797
3.03,85.3,0.24827368114902418,3.019811282058651
2.85,88.5,0.07460430267743845,2.8490233761803383
2.5,89.9,0.004363320914745653,2.499996192283219
2.98,100.5,-0.5430618659665997,2.930099624540585
2.3,99.7,-0.3875255729995061,2.267117978904363
0.81,106.8,-0.23411575552502192,0.7754287930009746
0.39,45.66,0.2725767575607513,0.2789299396580931
0.67,22.92,0.6171031781079401,0.26092847213188525
1.65,14.41,1.5980905739749696,0.410617239497262
1.48,22.39,1.3684265427095816,0.563745330098531
2.54,13.19,2.472991606686182,0.5795796004516504
2.44,18.4,2.3152574684125713,0.7701836501509299
1.52,12.67,1.482987272558175,0.3333897860320039
0.48,198.4,-0.4554604855893583,-0.15151153773460913
0.77,234.5,-0.44714127589742353,-0.6268689491343659
0.79,210.3,-0.6820824849793495,-0.3985768228138654
1.0,222.9,-0.7325428987873789,-0.6807208689589177
0.82,246.6,-0.32566127032052045,-0.7525587930608643
1.23,228.2,-0.8198349384068268,-0.9169354796099203
0.95,218.9,-0.7393309910997198,-0.5965649047668712
1.19,221.2,-0.8953737415859123,-0.7838404575412293
1.06,225.3,-0.7455983849791342,-0.7534474423053721
1.16,218.9,-0.9027620522901841,-0.7284371468732321
1.0,209.8,-0.8677654533689285,-0.4969739610275553
1.17,216.3,-0.9429360902307634,-0.6926554191950869
1.15,227.1,-0.7828289993027557,-0.8424243336054853
1.03,217.7,-0.8149602389565149,-0.629872851391406
1.25,225.5,-0.8761365803748139,-0.8915630614427267
0.78,228.4,-0.5178624458687484,-0.5832825105888549
1.05,220.7,-0.7960410530075351,-0.6847033240219115
0.56,211.9,-0.47542414507231934,-0.29592546744451437
0.42,214.0,-0.3481957804731175,-0.2348610194577136
0.43,198.2,-0.4084879821556006,-0.13430401496025984
0.3,11.84,0.2936173155158299,0.06155381409204135
1.04,26.59,0.9300016668005531,0.4655071425318767
0.75,233.4,-0.4471686562242121,-0.6021131063933357
0.41,185.2,-0.4083126034325479,-0.03715935788108968
0.71,32.33,0.5999371711037902,0.3797043464696993
0.38,322.4,0.3010700644749724,-0.23185516228248176
0.24,352.5,0.2379467667297145,-0.0313262861328124
0.55,31.68,0.46804696498708054,0.28884604647871265
0.36,97.3,-0.045743259096486175,0.3570819993324107
0.48,232.0,-0.2955175081563159,-0.37824516173122663
0.34,334.4,0.3066230589777386,-0.14690915459267426
0.37,264.0,-0.03867553140903174,-0.36797310128626115
0.43,271.1,0.008254900231866728,-0.429920756212307
0.68,69.22,0.2412508250412794,0.6357657111050439
0.71,273.3,0.040870459141292614,-0.7088226897959601
0.7,28.11,0.6174312518507642,0.32981608395892115
0.86,65.21,0.36059252953965826,0.780751578698494
0.42,220.0,-0.32173866610997076,-0.26997079606834645
0.49,53.94,0.28842974392722126,0.39611650157255196
0.5,97.8,-0.06785778621715215,0.4953739202357218
0.22,31.93,0.18671287395233943,0.1163542122162228
0.41,189.6,-0.404258375198907,-0.0683751861536018
0.79,232.4,-0.4820146794820016,-0.6259088182506006
0.41,210.6,-0.3529042310716169,-0.20870698045765224
0.42,134.0,-0.2917565155927789,0.30212271614223346
0.38,86.1,0.02584581045279432,0.37912002595753
0.23,22.24,0.212889512611388,0.08705202708774608
0.38,155.1,-0.34467672543075667,0.15999360907964663
0.37,80.3,0.06234107043905102,0.3647102835628758
0.54,84.2,0.05457040047879101,0.5372355827675457
0.45,103.3,-0.10352238173464695,0.4379304927496897
0.78,48.21,0.5197938329932549,0.5815620097480407
1.17,62.08,0.5478387854327091,1.0338146183797239
1.57,43.39,1.1409104894964954,1.0785282819457576
1.56,41.08,1.1759167892729014,1.025094973505436
1.56,35.12,1.2760003665041577,0.8974536560075153
1.02,47.19,0.6931607410105803,0.7482834938187954
0.99,81.7,0.1429126389909634,0.9796305311782798
1.27,81.7,0.1833323752712359,1.2566977521175913
1.42,62.93,0.6462117972747659,1.2644407115649658
0.95,114.2,-0.38942688214949417,0.8665141103636592
0.79,120.1,-0.39619348235597107,0.6834696222500667
0.98,110.1,-0.33678650069390365,0.920312367052815
1.62,110.9,-0.577915558897793,1.513411248400068
2.42,107.7,-0.7357600074396865,2.305440784633679
2.87,135.0,-2.0293964620053915,2.0293964620053915
4.11,106.7,-1.1810517365823163,3.9366504538142446
3.37,141.1,-2.6226794105326907,2.116235504278269
3.56,127.1,-2.147420436373206,2.8393987866178136
3.81,165.0,-3.6801773981613497,0.9861005618406051
3.84,155.4,-3.4914666587407432,1.5985182422799407
3.75,142.7,-2.9830255532058585,2.2724565009964177
4.7,141.3,-3.668022914490151,2.938640484777814
3.55,146.0,-2.943083382570398,1.9851348073211514
3.82,110.5,-1.3377921964111654,3.578087762928879
4.29,130.7,-2.797502152432381,3.252396302287929
3.45,144.5,-2.8086985383293013,2.0034251972027426
2.72,119.2,-1.3269782728573534,2.3743480501738823
3.81,122.1,-2.0246285879638948,3.2275345204659436
3.55,79.5,0.6469361154971234,3.4905549218520386
3.97,77.1,0.8863029605634771,3.8698019409391504
4.15,113.1,-1.62819903390478,3.8172592138852117
3.75,81.3,0.5672280759270727,3.7068520755325634
4.06,93.0,-0.21248398234635196,4.054435911103569
4.32,94.5,-0.3389432935442899,4.306682881727113
3.63,80.0,0.6303428849309574,3.574852143434315
3.72,77.1,0.8304904315607393,3.6261116423913453
5.45,88.8,0.11413618836429593,5.448804724937908
4.56,103.9,-1.0954398736963233,4.426467155996549
4.93,112.2,-1.8627550790150431,4.564541983113274
4.57,84.9,0.406246936679637,4.5519076689272175
4.69,98.3,-0.6770305826945645,4.640875950733467
4.82,86.7,0.27745860994511445,4.8120075560796165
4.74,65.67,1.9528397659961265,4.319029618831549
4.0,91.8,-0.1256430363125131,3.9980262414629264
4.27,104.5,-1.0691226173124646,4.133990424414519
4.25,93.0,-0.22242781403251133,4.244175522706938
4.47,80.3,0.7531475266555623,4.406094506827175
4.39,100.1,-0.7698599275438227,4.321968960087776
4.82,84.7,0.4452262314924272,4.799393045249686
4.5,83.4,0.5172171772178997,4.470177445201784
5.41,85.0,0.47151256826483046,5.389413316676343
5.17,96.3,-0.5673263883407039,5.138778139703279
4.42,95.7,-0.4389932938668843,4.398145619228621
3.4,91.7,-0.10086522988937688,3.3985035244059056
4.57,90.2,-0.0159522769675722,4.569972157996102
5.58,72.6,1.6686476207889638,5.324661033120825
4.58,78.5,0.9131051396307631,4.4880551471634
4.38,91.7,-0.1299381490927855,4.378072187322902
3.7,89.3,0.04520290309041441,3.6997238677436726
4.52,81.7,0.6524900285243985,4.472656566591741
4.96,74.4,1.3338423102517178,4.777286331316385
5.41,84.8,0.4903222588699904,5.3877345965123995
4.68,93.5,-0.2857071650231297,4.6712708566143375
4.47,75.0,1.1569211316082677,4.317688443512135
3.5,81.7,0.505246703503406,3.463340261741393
4.83,86.3,0.3116910488617872,4.819932436254625
3.3,75.0,0.8541028488383184,3.187555226753925
3.35,66.31,1.345989656833883,3.067704653922246
3.77,59.14,1.9337916591226572,3.23625552438426
4.43,62.73,2.0297560624377247,3.9376376581647654
3.62,67.48,1.3864813718965106,3.343960138127243
3.17,78.4,0.6374170100327077,3.1052535412299207
3.72,77.3,0.8178278801925557,3.628988503478587
3.19,87.4,0.14470793213231925,3.18671611763238
2.37,96.4,-0.2641813693289916,2.3552299684106135
2.47,100.7,-0.458596540002376,2.42705360746273
2.27,98.2,-0.3237676795115113,2.246792044160681
2.63,108.6,-0.8388629834539238,2.49263091832521
2.46,109.9,-0.8373336935241035,2.31310879244563
2.11,114.2,-0.8649376014057185,1.924573445123496
0.83,218.8,-0.6468505108931235,-0.5200811634325021
1.05,228.8,-0.6916239331246146,-0.7900356543405107
1.79,213.1,-1.4995165027505855,-0.9775225102158279
2.48,204.7,-2.2531002802662705,-1.0363103430266698
2.7,201.9,-2.505157885527084,-1.0070670129546844
2.39,198.5,-2.266493535942817,-0.7583581288081698
1.92,192.9,-1.8715414928471457,-0.4286402227410268
1.99,198.3,-1.8893567005073888,-0.6248449873751358
2.06,201.6,-1.915339560929798,-0.7583365785304366
1.84,203.9,-1.6822272776310452,-0.7454605196749473
1.93,197.9,-1.8365771994873157,-0.5931982723536275
1.59,194.1,-1.5420965043027477,-0.38734786873977534
1.88,193.0,-1.831815721796242,-0.42290798216646613
1.79,198.8,-1.6945021756070964,-0.5768555944626155
1.99,194.4,-1.927480490645976,-0.4948928754580615
1.77,199.9,-1.6643099848084415,-0.6024718038770988
1.41,199.4,-1.3299439477061172,-0.4683471959560218
1.42,192.7,-1.3852590524031163,-0.3121816101810291
1.18,202.8,-1.0877985188744306,-0.4572683920134815
1.04,214.2,-0.8601637972455446,-0.5845667129662154
0.51,190.9,-0.5007989434751863,-0.09643867592484458
0.5,170.9,-0.4937069033754557,0.07907903362724177
0.31,72.3,0.09425024888690203,0.29532505918861174
0.55,47.78,0.3695885258893096,0.40731354204220505
0.37,65.99,0.15055154983719315,0.3379855482733236
0.43,242.4,-0.19921729510154068,-0.38106753906942226
0.35,265.8,-0.02563336899467111,-0.3490600670285603
0.85,222.5,-0.6266857362886055,-0.5742516764733111
0.85,220.9,-0.6424754487924936,-0.5565296916597386
0.48,196.3,-0.4607065401480897,-0.13472002028197813
0.84,212.2,-0.7108022595471539,-0.4476160718994129
0.65,202.7,-0.5996497581465602,-0.2508389275108069
1.34,211.6,-1.1413140917516842,-0.7021411139999058
0.53,98.1,-0.07467765292691872,0.5247125385897756
0.87,57.11,0.47243427331962234,0.7305517486071472
1.07,56.15,0.5960120145413355,0.8886336019543595
1.21,41.02,0.9129214369984737,0.7941501431521886
0.62,84.5,0.05942436656253892,0.6171456429876508
0.53,77.6,0.11380972339854357,0.517636307517109
0.61,45.92,0.424353869308222,0.4382051957737841
0.38,37.36,0.3020386129892869,0.2305920125752576
0.5,36.06,0.40420051180872657,0.2943160652318584
0.5,34.99,0.40962606989267314,0.28671672930661524
0.72,25.52,0.6497531659023547,0.3101948152369203
0.26,66.06,0.105502736993212,0.23763243147125593
0.19,46.51,0.1307633130648707,0.13784395509524025
0.4,31.82,0.3398834795757194,0.21090097276091818
0.18,33.46,0.15016876983526448,0.09924384397111673
0.21,12.42,0.20508542503340316,0.04516600977359381
0.65,77.6,0.13957796265859118,0.6348369809172092
1.29,32.19,1.0917091434253436,0.6872198674088972
0.53,43.37,0.38527519465441934,0.363954701005495
0.35,32.27,0.2959395262524007,0.18686839433543764
0.4,69.66,0.1390361347884149,0.3750585997188942
0.5,214.6,-0.4115681842672209,-0.28392187252655066
0.33,130.3,-0.21344062723845167,0.25168054879957713
0.41,119.8,-0.20375932402129768,0.35578383588126067
0.52,165.7,-0.5038881803315721,0.12843948661582638
0.64,228.7,-0.42240106749499967,-0.480809045442247
0.74,220.5,-0.562700414544023,-0.4805915557643358
0.66,143.8,-0.5325938060149094,0.3897997406291507
0.64,150.5,-0.5570276454015358,0.315151078466219
1.01,153.6,-0.9046688778418068,0.449081530976777
0.98,134.1,-0.681994540660468,0.7037637718079252
1.04,156.1,-0.9508241134436342,0.4213472502510574
1.35,134.1,-0.9394822753996244,0.9694705019803052
1.25,175.6,-1.2463159402836503,0.09589878515852358
1.43,137.8,-1.0593505726900525,0.960560442731876
1.47,141.3,-1.147232698787345,0.9191067048134864
1.85,105.9,-0.5068245545810001,1.779221422666041
2.09,125.7,-1.2196011317342852,1.6972545712038754
2.4,126.8,-1.4376566364374057,1.9217552902769606
1.99,129.3,-1.2604279365288253,1.539942017355747
2.37,143.7,-1.9100500289289821,1.4030712337541507
2.28,126.4,-1.352995061456439,1.8351578579714845
2.75,89.7,0.01439890053640373,2.7499623036804235
2.11,111.8,-0.7835861330109954,1.9591050947187274
3.01,128.8,-1.8860774722070257,2.345807274443737
2.99,116.4,-1.3294591857629336,2.6781781631158443
2.94,93.4,-0.1743607383133272,2.93482509409587
2.76,85.0,0.2405498499835364,2.7494973667332174
2.97,108.8,-0.9571291148346178,2.8115483025436183
3.29,133.5,-2.26468655403245,2.386481680630427
3.05,94.7,-0.24991245132162465,3.0397440297950116
3.04,110.3,-1.0546843807826973,2.851182361220169
3.74,120.4,-1.8925662778131533,3.2258011228351426
4.01,91.2,-0.08397910373226126,4.009120540734131
4.26,152.6,-3.782093540681069,1.9604510831792084
4.19,137.4,-3.084246795031687,2.836110312970349
2.98,91.5,-0.07800730595746158,2.9789788284271608
3.55,152.4,-3.146022706270812,1.6447009246755087
4.88,130.2,-3.149833516092878,3.7273246197370544
3.92,102.1,-0.8217047665829811,3.8329102880937365
3.65,87.0,0.19102624028674547,3.644997801854194
3.49,139.5,-2.653816819944108,2.2665736886723415
3.82,92.0,-0.13331607740355364,3.8176729592129455
3.58,146.5,-2.985311243000462,1.9759344074171685
4.17,96.4,-0.4648254473003776,4.144012222899687
3.28,102.4,-0.7043318731079673,3.2034850729360707
4.68,109.2,-1.5390959067365693,4.4196814127114115
4.74,91.6,-0.13234856754971638,4.73815194529128
3.78,111.8,-1.4037704183798876,3.509676425609853
4.97,85.4,0.39858865391442855,4.953991025927548
4.31,85.9,0.30815398507387554,4.2989697744323685
4.62,112.7,-1.7828859155383519,4.2621259732878585
6.01,86.5,0.36690172260449,5.99879013851542
6.19,84.4,0.604038149509135,6.160457605887536
5.47,96.2,-0.5907564757119455,5.438005772928565
6.08,96.1,-0.6460855537242979,6.045574700329884
6.77,87.1,0.34251420431934926,6.761330048136941
7.02,73.1,2.040729399059733,6.716831360084404
5.78,73.7,1.622253577562153,5.547674587616581
5.42,71.5,1.719791237715599,5.1399142112176
5.85,88.4,0.16334158653287723,5.847719172986072
5.93,95.6,-0.5786665955717555,5.901698481892258
5.45,95.5,-0.5223593512352206,5.424909281101125
4.45,102.1,-0.9328026049220067,4.351135403575798
5.82,90.9,-0.09141658675479673,5.819282001043265
5.4,90.4,-0.0376988056089933,5.399868405809132
5.96,83.0,0.7263412866946789,5.915575063782279
5.95,80.5,0.9820332548710318,5.868399329146527
5.96,78.6,1.1780377486595925,5.842416200745462
4.78,92.7,-0.22516883439209248,4.774693602318217
4.78,85.5,0.37503447757909913,4.765264855244352
4.93,100.5,-0.8984211406762874,4.847446694290296
4.73,97.0,-0.5764419943063471,4.694743297263454
5.07,88.9,0.0973310329664265,5.069065660456737
5.28,95.5,-0.5060655733067825,5.255691927378704
4.46,90.9,-0.07005463521072051,4.459449780868206
4.01,79.4,0.7376449159570073,3.9415707500897126
4.05,93.3,-0.23313430918624709,4.043284357286814
4.13,83.6,0.46036669001212505,4.104261506133263
3.32,84.0,0.3470344980486094,3.301812692622667
3.19,79.7,0.5703790662211552,3.138593271007998
3.81,79.8,0.6746928606176127,3.7497852663628115
4.49,75.1,1.1545262412645863,4.339028596152769
3.82,76.0,0.9241416411907305,3.7065296743743064
3.26,75.1,0.8382529056843099,3.1503860185875334
